4599,0,3.36
4599,1,4.67
4600,0,4.86
4600,1,1.87
4601,0,1.65
4601,1,4.09
4602,0,4.5
4602,1,0.14
4603,0,3.79
4603,1,1.51
4604,0,0.68
4604,1,4.8
4605,0,4.66
4605,1,1.97
4606,0,3.25
4606,1,1.65
4607,0,3.04
4607,1,4.14
4608,0,2.75
4608,1,3.83
4609,0,2.22
4609,1,3.96
4610,0,2.37
4610,1,3.27
4611,0,1.57
4611,1,1.73
4612,0,2.33
4612,1,3.79
4613,0,2.78
4613,1,1.78
4614,0,4.47
4614,1,4.69
4615,0,2.06
4615,1,1.22
4616,0,4.15
4616,1,3.78
4617,0,4.06
4617,1,3.63
4618,0,4.97
4618,1,4.33
4619,0,3.82
4619,1,0.35
4620,0,1.74
4620,1,4.9
4621,0,3.47
4621,1,0.33
4622,0,3.71
4622,1,1.43
4623,0,1.69
4623,1,3.9
4624,0,1.95
4624,1,2.31
4625,0,0.61
4625,1,0.1
4626,0,4.91
4626,1,3.89
4627,0,1.08
4627,1,3.64
4628,0,0.03
4628,1,0.38
4629,0,4.25
4629,1,1.52
4630,0,2.55
4630,1,1.31
4631,0,4.37
4631,1,3.3
4632,0,4.65
4632,1,4.49
4633,0,3.24
4633,1,1.17
4634,0,4.81
4634,1,0.92
4635,0,1.55
4635,1,3.07
4636,0,1.27
4636,1,4.58
4637,0,1.24
4637,1,3.41
4638,0,2.54
4638,1,3.4
4639,0,4.63
4639,1,1.09
4640,0,1.04
4640,1,0.16
4641,0,0.24
4641,1,0.22
4642,0,2.02
4642,1,2.85
4643,0,2.12
4643,1,3.62
4644,0,3.58
4644,1,2.04
4645,0,1.08
4645,1,1.62
4646,0,0.94
4646,1,2.42
4647,0,3.34
4647,1,2.11
4648,0,2.63
4648,1,1.92
4649,0,1.06
4649,1,4.11
4650,0,1.84
4650,1,4.13
4651,0,3.1
4651,1,1.41
4652,0,3.01
4652,1,2.15
4653,0,0.93
4653,1,4.26
4654,0,2.03
4654,1,3.04
4655,0,4.45
4655,1,3.82
4656,0,1.46
4656,1,1.75
4657,0,4.97
4657,1,1.18
4658,0,1
4658,1,2.4
4659,0,0.03
4659,1,1.36
4660,0,2.94
4660,1,4.87
4661,0,1.97
4661,1,0.7
4662,0,0.37
4662,1,2.31
4663,0,0.74
4663,1,3.49
4664,0,3.27
4664,1,1.44
4665,0,1.72
4665,1,2.05
4666,0,1.02
4666,1,4.71
4667,0,0.29
4667,1,0.26
4668,0,3.28
4668,1,0.92
4669,0,1.96
4669,1,0.38
4670,0,2.28
4670,1,3.26
4671,0,1.81
4671,1,3.19
4672,0,4.07
4672,1,2.33
4673,0,0.43
4673,1,4.57
4674,0,4.73
4674,1,3.12
4675,0,3.2
4675,1,4.29
4676,0,2.44
4676,1,4.97
4677,0,3.67
4677,1,4.64
4678,0,0.63
4678,1,2.47
4679,0,0.58
4679,1,1.15
4680,0,2.31
4680,1,3.58
4681,0,1.02
4681,1,2.78
4682,0,4.11
4682,1,1.75
4683,0,3.39
4683,1,1.92
4684,0,0.94
4684,1,1.73
4685,0,0.96
4685,1,4.73
4686,0,4.13
4686,1,2.02
4687,0,4.42
4687,1,0.67
4688,0,2.18
4688,1,0.37
4689,0,3.34
4689,1,0.05
4690,0,2.14
4690,1,1.05
4691,0,4.64
4691,1,0.21
4692,0,4.68
4692,1,3.3
4693,0,4.63
4693,1,0.93
4694,0,3.14
4694,1,4.6
4695,0,0.8
4695,1,4.51
4696,0,4.16
4696,1,3.56
4697,0,1.65
4697,1,2.67
4698,0,3.84
4698,1,3.88
4699,0,2.25
4699,1,1.93
4700,0,4.49
4700,1,0.84
4701,0,3.82
4701,1,1.3
4702,0,2.63
4702,1,1.86
4703,0,2.04
4703,1,1.23
4704,0,0.31
4704,1,0.15
4705,0,0.38
4705,1,3.76
4706,0,3.72
4706,1,2.48
4707,0,0.04
4707,1,1.17
4708,0,4.79
4708,1,4.53
4709,0,1.81
4709,1,4.15
4710,0,2.53
4710,1,0.86
4711,0,4.23
4711,1,0.62
4712,0,1.09
4712,1,3.2
4713,0,1.12
4713,1,0.93
4714,0,3.86
4714,1,3.5
4715,0,2.66
4715,1,0.69
4716,0,0.53
4716,1,2.27
4717,0,2.88
4717,1,4.59
4718,0,4.36
4718,1,2.29
4719,0,0.84
4719,1,1.25
4720,0,0.96
4720,1,0.82
4721,0,0.03
4721,1,4.22
4722,0,1.26
4722,1,4.9
4723,0,0.81
4723,1,4.15
4724,0,1.91
4724,1,2.87
4725,0,1.82
4725,1,0.98
4726,0,1.2
4726,1,1.98
4727,0,2.12
4727,1,4.68
4728,0,2.06
4728,1,2.47
4729,0,1.83
4729,1,4.07
4730,0,2.26
4730,1,4.27
4731,0,1.78
4731,1,1.63
4732,0,4.46
4732,1,0.88
4733,0,0.21
4733,1,2.62
4734,0,4.17
4734,1,2.71
4735,0,1.66
4735,1,0.29
4736,0,3.72
4736,1,3.12
4737,0,4.92
4737,1,3.57
4738,0,2.75
4738,1,3.35
4739,0,1.7
4739,1,3.86
4740,0,1.16
4740,1,2.63
4741,0,2.89
4741,1,2.83
4742,0,2.46
4742,1,1.78
4743,0,3.32
4743,1,4.27
4744,0,0.63
4744,1,3.36
4745,0,1.25
4745,1,2.71
4746,0,3.35
4746,1,4.94
4747,0,3.23
4747,1,2.22
4748,0,1.6
4748,1,0.91
4749,0,1.85
4749,1,4.75
4750,0,4.53
4750,1,2.8
4751,0,3.31
4751,1,3.55
4752,0,1.37
4752,1,1.49
4753,0,4.5
4753,1,4.86
4754,0,2.62
4754,1,1.33
4755,0,0.17
4755,1,3.92
4756,0,2.48
4756,1,1.04
4757,0,0.45
4757,1,1.29
4758,0,0.26
4758,1,3.63
4759,0,4.46
4759,1,0.67
4760,0,3.15
4760,1,3.95
4761,0,0.52
4761,1,3.6
4762,0,1.09
4762,1,0.35
4763,0,3.04
4763,1,1.67
4764,0,2.28
4764,1,1.19
4765,0,3.22
4765,1,4.55
4766,0,0.67
4766,1,1.79
4767,0,4.08
4767,1,2.39
4768,0,3.14
4768,1,0.68
4769,0,1.25
4769,1,2.29
4770,0,2.76
4770,1,2.67
4771,0,2.18
4771,1,0.65
4772,0,2.03
4772,1,2.71
4773,0,0.35
4773,1,3.39
4774,0,0.19
4774,1,0.6
4775,0,2.4
4775,1,4.72
4776,0,0.27
4776,1,3.71
4777,0,2.33
4777,1,4.18
4778,0,0.03
4778,1,3.82
4779,0,0.67
4779,1,0.06
4780,0,1.12
4780,1,0.02
4781,0,0.84
4781,1,2.15
4782,0,0.08
4782,1,0.3
4783,0,4.85
4783,1,1.41
4784,0,3.45
4784,1,1.19
4785,0,4.86
4785,1,0.05
4786,0,2.25
4786,1,4.11
4787,0,3
4787,1,2.97
4788,0,4.02
4788,1,4.29
4789,0,4.31
4789,1,2.68
4790,0,3.71
4790,1,2.63
4791,0,2.43
4791,1,4.21
4792,0,1
4792,1,0.44
4793,0,3.95
4793,1,3.11
4794,0,3.84
4794,1,0.51
4795,0,3.63
4795,1,4.46
4796,0,0.53
4796,1,4.06
4797,0,4.03
4797,1,2.12
4798,0,0.83
4798,1,4.36
4799,0,4.09
4799,1,0.33
4800,0,4.02
4800,1,4.73
4801,0,1.57
4801,1,3.63
4802,0,3.04
4802,1,0.07
4803,0,4.45
4803,1,1.75
4804,0,1.05
4804,1,1.87
4805,0,1.26
4805,1,4.78
4806,0,0.26
4806,1,2.85
4807,0,3.08
4807,1,2.58
4808,0,4.68
4808,1,4.1
4809,0,3.2
4809,1,1.02
4810,0,1.5
4810,1,0.47
4811,0,4.82
4811,1,0.15
4812,0,0.21
4812,1,1.22
4813,0,1.42
4813,1,1.16
4814,0,2.08
4814,1,0.38
4815,0,4.08
4815,1,1.25
4816,0,1.66
4816,1,4.1
4817,0,3.88
4817,1,1.72
4818,0,0.91
4818,1,3.54
4819,0,3.41
4819,1,4.16
4820,0,0.26
4820,1,1.69
4821,0,0.76
4821,1,3.92
4822,0,4.28
4822,1,4.35
4823,0,0.5
4823,1,2.07
4824,0,3.04
4824,1,4.6
4825,0,0.19
4825,1,1.83
4826,0,4
4826,1,3.11
4827,0,3.71
4827,1,0.03
4828,0,3.34
4828,1,3.53
4829,0,1.23
4829,1,1.59
4830,0,2.41
4830,1,0.68
4831,0,3.12
4831,1,0.11
4832,0,1.99
4832,1,2.41
4833,0,1.69
4833,1,2.06
4834,0,0.56
4834,1,4.05
4835,0,3.38
4835,1,3.04
4836,0,4.24
4836,1,1.95
4837,0,2.3
4837,1,1.98
4838,0,4.51
4838,1,3.75
4839,0,1.09
4839,1,3.34
4840,0,3.07
4840,1,3.01
4841,0,0.12
4841,1,2.82
4842,0,4.55
4842,1,0.82
4843,0,2
4843,1,0.29
4844,0,0.02
4844,1,2.53
4845,0,1.07
4845,1,1.44
4846,0,0.01
4846,1,2.48
4847,0,0.86
4847,1,3.69
4848,0,4.47
4848,1,3.32
4849,0,1.39
4849,1,0.68
4850,0,2.91
4850,1,0.33
4851,0,3.35
4851,1,3.95
4852,0,0.67
4852,1,0.01
4853,0,0.38
4853,1,4.39
4854,0,3.06
4854,1,0.38
4855,0,2.24
4855,1,0.63
4856,0,0.48
4856,1,2.75
4857,0,2.56
4857,1,4.27
4858,0,1.49
4858,1,1.01
4859,0,2.22
4859,1,2.6
4860,0,4.09
4860,1,3.35
4861,0,0.19
4861,1,3.05
4862,0,3.27
4862,1,2.57
4863,0,0.44
4863,1,2.49
4864,0,2.93
4864,1,0.45
4865,0,2.65
4865,1,4.33
4866,0,4.36
4866,1,1.56
4867,0,2.14
4867,1,3.55
4868,0,2.67
4868,1,1.09
4869,0,2.8
4869,1,1.67
4870,0,4.76
4870,1,1.25
4871,0,4.69
4871,1,2.04
4872,0,4.74
4872,1,0.8
4873,0,4.14
4873,1,0.61
4874,0,0.95
4874,1,4.18
4875,0,1.51
4875,1,4.65
4876,0,3.24
4876,1,4.75
4877,0,4.92
4877,1,3.08
4878,0,4.96
4878,1,3.67
4879,0,3.89
4879,1,0.47
4880,0,2.75
4880,1,3.43
4881,0,4.47
4881,1,4.65
4882,0,4.57
4882,1,2.58
4883,0,0.11
4883,1,4.04
4884,0,0.09
4884,1,0.01
4885,0,3.41
4885,1,2.17
4886,0,3.93
4886,1,2.82
4887,0,4.73
4887,1,3.44
4888,0,4.98
4888,1,3.18
4889,0,0.21
4889,1,0.68
4890,0,4.21
4890,1,1.83
4891,0,0
4891,1,0.01
4892,0,2.45
4892,1,2.38
4893,0,2.01
4893,1,0.26
4894,0,3.8
4894,1,0.42
4895,0,0.9
4895,1,1.24
4896,0,2.08
4896,1,1.44
4897,0,0.41
4897,1,3.67
4898,0,4.65
4898,1,4.97
4899,0,3.99
4899,1,0.95
4900,0,2.7
4900,1,4.5
4901,0,4.61
4901,1,4.04
4902,0,4.22
4902,1,1.13
4903,0,1.78
4903,1,2.48
4904,0,3.1
4904,1,3.99
4905,0,4.52
4905,1,3.95
4906,0,2.7
4906,1,0.8
4907,0,3.83
4907,1,1.15
4908,0,0.94
4908,1,1.63
4909,0,0.83
4909,1,0.05
4910,0,2.97
4910,1,3.22
4911,0,3.16
4911,1,0.13
4912,0,2.73
4912,1,3.09
4913,0,2.77
4913,1,2.24
4914,0,2.08
4914,1,1.94
4915,0,1.4
4915,1,1.48
4916,0,1.87
4916,1,3.62
4917,0,4.74
4917,1,2.05
4918,0,3.95
4918,1,1.98
4919,0,3.61
4919,1,1.43
4920,0,2.6
4920,1,0.71
4921,0,3.66
4921,1,0.94
4922,0,4.32
4922,1,4.15
4923,0,3.09
4923,1,1.94
4924,0,2.98
4924,1,4.16
4925,0,0.8
4925,1,1.92
4926,0,1.66
4926,1,3.83
4927,0,2.23
4927,1,4.58
4928,0,4.15
4928,1,2.97
4929,0,1.97
4929,1,3.26
4930,0,0.5
4930,1,2.33
4931,0,1.96
4931,1,3.95
4932,0,4.26
4932,1,0.25
4933,0,0.85
4933,1,1.38
4934,0,3.48
4934,1,3.91
4935,0,2.87
4935,1,2.91
4936,0,1.87
4936,1,1.12
4937,0,3.1
4937,1,0.69
4938,0,0.72
4938,1,3.13
4939,0,1.78
4939,1,4.91
4940,0,0.22
4940,1,1.23
4941,0,3.19
4941,1,4.05
4942,0,4.2
4942,1,2.62
4943,0,3.75
4943,1,0.64
4944,0,1.93
4944,1,1.2
4945,0,4.8
4945,1,0.52
4946,0,3
4946,1,1.03
4947,0,3.99
4947,1,4.61
4948,0,0.81
4948,1,4.49
4949,0,0.82
4949,1,1.97
4950,0,2.8
4950,1,1.69
4951,0,4.66
4951,1,0.78
4952,0,4.3
4952,1,2.16
4953,0,4.79
4953,1,4.39
4954,0,4.34
4954,1,4.44
4955,0,3.05
4955,1,0.83
4956,0,4.23
4956,1,0.66
4957,0,2.84
4957,1,1.97
4958,0,0.41
4958,1,4.91
4959,0,4.19
4959,1,4.87
4960,0,1.08
4960,1,4.51
4961,0,0.35
4961,1,2.87
4962,0,2.47
4962,1,4.29
4963,0,4.19
4963,1,3.68
4964,0,0.74
4964,1,4.63
4965,0,3.58
4965,1,0.96
4966,0,4.29
4966,1,0.89
4967,0,3.55
4967,1,2.6
4968,0,0.68
4968,1,3.44
4969,0,3.28
4969,1,0.83
4970,0,1.64
4970,1,1.6
4971,0,0.09
4971,1,1.64
4972,0,1.86
4972,1,4.82
4973,0,4.28
4973,1,2.14
4974,0,4.49
4974,1,1.84
4975,0,4.25
4975,1,1.29
4976,0,1.84
4976,1,0.06
4977,0,3.24
4977,1,1.06
4978,0,0.59
4978,1,0.63
4979,0,0.44
4979,1,4.82
4980,0,0.03
4980,1,0.51
4981,0,1.45
4981,1,3.32
4982,0,3.52
4982,1,4.41
4983,0,2.62
4983,1,1.3
4984,0,0.97
4984,1,4.67
4985,0,0.9
4985,1,4.44
4986,0,3.02
4986,1,3.1
4987,0,4.76
4987,1,2.28
4988,0,4.04
4988,1,2.16
4989,0,2.96
4989,1,1.34
4990,0,3.46
4990,1,1.92
4991,0,1.18
4991,1,1.07
4992,0,4.7
4992,1,1.86
4993,0,2.02
4993,1,0.08
4994,0,0.51
4994,1,2.46
4995,0,4.49
4995,1,4.83
4996,0,0.44
4996,1,2.32
4997,0,3.91
4997,1,4.09
4998,0,1.74
4998,1,2
4999,0,1.61
4999,1,1.67
5000,0,1.01
5000,1,3.05
5001,0,4.58
5001,1,4.87
5002,0,0.58
5002,1,1.44
5003,0,1.56
5003,1,1.07
5004,0,4.51
5004,1,3.79
5005,0,0.55
5005,1,0.74
5006,0,1.74
5006,1,3.3
5007,0,4.71
5007,1,3.32
5008,0,4.56
5008,1,0.98
5009,0,3.94
5009,1,4.48
5010,0,3.83
5010,1,2.87
5011,0,1.28
5011,1,4.83
5012,0,4.59
5012,1,4.75
5013,0,3.01
5013,1,4.13
5014,0,0.02
5014,1,4.03
5015,0,3.97
5015,1,2.14
5016,0,3.97
5016,1,0.5
5017,0,1.3
5017,1,4.52
5018,0,1
5018,1,1.97
5019,0,0.39
5019,1,3.12
5020,0,2.28
5020,1,4.31
5021,0,0.95
5021,1,0.01
5022,0,4.53
5022,1,1.79
5023,0,3.53
5023,1,3.76
5024,0,1.77
5024,1,1.71
5025,0,3.19
5025,1,1.63
5026,0,0.15
5026,1,0.07
5027,0,2.16
5027,1,2.44
5028,0,4.95
5028,1,1.32
5029,0,2.21
5029,1,3.9
5030,0,0.68
5030,1,2.79
5031,0,2.55
5031,1,4.49
5032,0,4.5
5032,1,2.03
5033,0,2.3
5033,1,2.08
5034,0,4.78
5034,1,1.54
5035,0,0.96
5035,1,2.88
5036,0,2.78
5036,1,2.88
5037,0,0.59
5037,1,2.53
5038,0,3.6
5038,1,1.87
5039,0,1.55
5039,1,0.36
5040,0,2.69
5040,1,4
5041,0,0.59
5041,1,4.79
5042,0,3.12
5042,1,0.58
5043,0,4.21
5043,1,2.14
5044,0,0.03
5044,1,4.9
5045,0,4.63
5045,1,3.85
5046,0,4.83
5046,1,0.78
5047,0,4.44
5047,1,2.83
5048,0,3.69
5048,1,1.05
5049,0,0.7
5049,1,0.92
5050,0,1.08
5050,1,1.15
5051,0,0.03
5051,1,2.3
5052,0,1.56
5052,1,4.27
5053,0,0.51
5053,1,4.12
5054,0,2.91
5054,1,3.98
5055,0,2.41
5055,1,2.61
5056,0,3.03
5056,1,0.74
5057,0,4.39
5057,1,2.1
5058,0,2.28
5058,1,0.87
5059,0,2.07
5059,1,1.09
5060,0,0.25
5060,1,0.24
5061,0,2.87
5061,1,3.24
5062,0,0.26
5062,1,0.37
5063,0,2.71
5063,1,1.59
5064,0,0.78
5064,1,1.78
5065,0,2.88
5065,1,1.43
5066,0,0.13
5066,1,0.27
5067,0,2.54
5067,1,4.18
5068,0,3.93
5068,1,4.22
5069,0,3.69
5069,1,4.49
5070,0,0.08
5070,1,3.28
5071,0,3.33
5071,1,2.28
5072,0,3.25
5072,1,4.46
5073,0,4.63
5073,1,2.38
5074,0,3.96
5074,1,3.61
5075,0,3.32
5075,1,4.26
5076,0,1.25
5076,1,4.09
5077,0,0.33
5077,1,1.39
5078,0,3.51
5078,1,4.58
5079,0,1.51
5079,1,0.16
5080,0,2
5080,1,1.72
5081,0,0.28
5081,1,3.72
5082,0,0.75
5082,1,1.33
5083,0,2.37
5083,1,4.22
5084,0,1.4
5084,1,4.12
5085,0,3.17
5085,1,2.04
5086,0,0.14
5086,1,1.23
5087,0,3.41
5087,1,3.91
5088,0,0.01
5088,1,4.66
5089,0,0.96
5089,1,3.74
5090,0,2.59
5090,1,2.22
5091,0,1.22
5091,1,1.76
5092,0,3.85
5092,1,5
5093,0,4.25
5093,1,4.85
5094,0,0.27
5094,1,4.17
5095,0,3.04
5095,1,2.69
5096,0,1
5096,1,0.28
5097,0,2.43
5097,1,0.59
5098,0,1.02
5098,1,1.48
5099,0,3.45
5099,1,3.77
5100,0,2.17
5100,1,1.04
5101,0,1.75
5101,1,2.34
5102,0,4.89
5102,1,4.1
5103,0,3.2
5103,1,2.69
5104,0,2.51
5104,1,0.1
5105,0,0.06
5105,1,0.18
5106,0,0.67
5106,1,1.07
5107,0,1.3
5107,1,2.87
5108,0,1.47
5108,1,0.66
5109,0,1.04
5109,1,2.54
5110,0,4.75
5110,1,1.98
5111,0,1.28
5111,1,0.72
5112,0,1.33
5112,1,1.01
5113,0,2.18
5113,1,3.89
5114,0,3.17
5114,1,3.41
5115,0,0.7
5115,1,1.67
5116,0,1.23
5116,1,0.63
5117,0,4.23
5117,1,4.85
5118,0,3.07
5118,1,0.14
5119,0,1.78
5119,1,0.03
5120,0,2.34
5120,1,4.48
5121,0,3.65
5121,1,1.18
5122,0,0.05
5122,1,3.33
5123,0,3.67
5123,1,0.62
5124,0,3.42
5124,1,3.63
5125,0,1.18
5125,1,4.06
5126,0,1.66
5126,1,4.82
5127,0,0.71
5127,1,4.52
5128,0,0.02
5128,1,2.16
5129,0,1.58
5129,1,3
5130,0,4.51
5130,1,2.31
5131,0,3.51
5131,1,3.3
5132,0,4.27
5132,1,4.56
5133,0,0.92
5133,1,4.88
5134,0,1.14
5134,1,2.21
5135,0,0.03
5135,1,4.93
5136,0,0.91
5136,1,1.86
5137,0,3.34
5137,1,4.62
5138,0,4.88
5138,1,2.14
5139,0,2.49
5139,1,3.16
5140,0,4.77
5140,1,4.03
5141,0,1.27
5141,1,4.74
5142,0,0.77
5142,1,1.6
5143,0,0.53
5143,1,2.24
5144,0,1.34
5144,1,2.37
5145,0,1.09
5145,1,2.3
5146,0,0.27
5146,1,1.61
5147,0,2.31
5147,1,2.47
5148,0,0.11
5148,1,2.44
5149,0,1.54
5149,1,3.34
5150,0,3.93
5150,1,3.33
5151,0,4.24
5151,1,0.21
5152,0,4.68
5152,1,1.67
5153,0,0.27
5153,1,3.52
5154,0,0.22
5154,1,1.27
5155,0,3.28
5155,1,0.63
5156,0,4.86
5156,1,3.16
5157,0,1.62
5157,1,0.92
5158,0,4.12
5158,1,2.58
5159,0,3.82
5159,1,4.83
5160,0,4.26
5160,1,3.03
5161,0,1.65
5161,1,0.22
5162,0,2.61
5162,1,0.9
5163,0,1.83
5163,1,1.78
5164,0,1.85
5164,1,3.84
5165,0,1.13
5165,1,1.32
5166,0,1.14
5166,1,3.05
5167,0,2.88
5167,1,3.4
5168,0,1.24
5168,1,2.16
5169,0,0.69
5169,1,1.59
5170,0,2.02
5170,1,4.75
5171,0,3.22
5171,1,3.67
5172,0,1.3
5172,1,1.81
5173,0,1.43
5173,1,3
5174,0,4.34
5174,1,3.43
5175,0,1.95
5175,1,0.26
5176,0,3.35
5176,1,1.03
5177,0,0.33
5177,1,1.38
5178,0,4.73
5178,1,2.76
5179,0,0.36
5179,1,0.14
5180,0,0.76
5180,1,0.15
5181,0,2.47
5181,1,4.02
5182,0,0.43
5182,1,3.86
5183,0,1.29
5183,1,3.48
5184,0,3.71
5184,1,4.16
5185,0,0.26
5185,1,2.4
5186,0,4.03
5186,1,1.86
5187,0,1.66
5187,1,1.75
5188,0,3.85
5188,1,1.91
5189,0,0.51
5189,1,0.21
5190,0,4.72
5190,1,4.88
5191,0,0.39
5191,1,1.5
5192,0,3.26
5192,1,0.51
5193,0,2.78
5193,1,3.92
5194,0,0.7
5194,1,1.6
5195,0,2.49
5195,1,4.98
5196,0,4.45
5196,1,3.69
5197,0,1.45
5197,1,4.19
5198,0,0.51
5198,1,2.61
5199,0,4.25
5199,1,3.87
5200,0,3.49
5200,1,1.13
5201,0,0.78
5201,1,0.41
5202,0,2.12
5202,1,1.24
5203,0,3.56
5203,1,0.7
5204,0,4.94
5204,1,2.03
5205,0,4.29
5205,1,2.33
5206,0,3.62
5206,1,1.58
5207,0,3.49
5207,1,2.94
5208,0,4.59
5208,1,2.6
5209,0,0.61
5209,1,2.11
5210,0,3.53
5210,1,2.29
5211,0,2.8
5211,1,4.72
5212,0,0.24
5212,1,2.43
5213,0,4.65
5213,1,3.31
5214,0,0.4
5214,1,1.8
5215,0,1.26
5215,1,0.44
5216,0,0.53
5216,1,1.57
5217,0,2.9
5217,1,4.51
5218,0,1.82
5218,1,4.76
5219,0,1.25
5219,1,4.63
5220,0,0.02
5220,1,3.52
5221,0,4.19
5221,1,2.95
5222,0,3.64
5222,1,1.76
5223,0,1.23
5223,1,0.24
5224,0,2.33
5224,1,2.47
5225,0,2.29
5225,1,1.36
5226,0,5
5226,1,1.99
5227,0,4.06
5227,1,2.72
5228,0,3.84
5228,1,0.59
5229,0,1.04
5229,1,2.64
5230,0,3.51
5230,1,1.88
5231,0,3.7
5231,1,3.61
5232,0,4.13
5232,1,4.68
5233,0,4.1
5233,1,1.97
5234,0,2.27
5234,1,0.16
5235,0,0.96
5235,1,2.15
5236,0,3.83
5236,1,1.32
5237,0,2.72
5237,1,3.38
5238,0,2.19
5238,1,4.6
5239,0,0.26
5239,1,0.5
5240,0,1.18
5240,1,1.65
5241,0,3.32
5241,1,3.53
5242,0,3.35
5242,1,3.72
5243,0,1.8
5243,1,2.02
5244,0,4.09
5244,1,0.86
5245,0,2.1
5245,1,3.68
5246,0,1.63
5246,1,0.09
5247,0,0.31
5247,1,3.38
5248,0,4.09
5248,1,0.01
5249,0,4.86
5249,1,3.8
5250,0,3.62
5250,1,4.25
5251,0,0.1
5251,1,4.85
5252,0,1.84
5252,1,3.72
5253,0,1.38
5253,1,2.95
5254,0,2.76
5254,1,3.37
5255,0,1.34
5255,1,1.92
5256,0,3.92
5256,1,3.24
5257,0,2.13
5257,1,0.93
5258,0,0.57
5258,1,4.51
5259,0,0.74
5259,1,2.2
5260,0,4.1
5260,1,1.14
5261,0,0.75
5261,1,0.72
5262,0,5
5262,1,4.35
5263,0,3.29
5263,1,2.42
5264,0,5
5264,1,3.22
5265,0,2.85
5265,1,3.19
5266,0,3.55
5266,1,4.44
5267,0,4.45
5267,1,0.46
5268,0,3.1
5268,1,4.93
5269,0,3.48
5269,1,2.24
5270,0,2.89
5270,1,2.71
5271,0,4.46
5271,1,2.39
5272,0,0.01
5272,1,0.04
5273,0,3.91
5273,1,3.23
5274,0,0.08
5274,1,4.61
5275,0,1.21
5275,1,4.91
5276,0,2.9
5276,1,4.29
5277,0,4.98
5277,1,0.38
5278,0,2.04
5278,1,3.84
5279,0,3.2
5279,1,0.14
5280,0,3.07
5280,1,0.03
5281,0,3.73
5281,1,0.88
5282,0,4.52
5282,1,1.57
5283,0,1.29
5283,1,2.5
5284,0,2.2
5284,1,0.68
5285,0,1.85
5285,1,0.84
5286,0,3.59
5286,1,1.66
5287,0,0.26
5287,1,2.05
5288,0,4.75
5288,1,4.67
5289,0,3.24
5289,1,0.77
5290,0,3.82
5290,1,3.58
5291,0,1.84
5291,1,3.65
5292,0,3.43
5292,1,2.83
5293,0,1.76
5293,1,0.25
5294,0,0.05
5294,1,1.11
5295,0,0.36
5295,1,0.22
5296,0,3.2
5296,1,4.11
5297,0,4.1
5297,1,3.56
5298,0,2.56
5298,1,3.61
5299,0,2.97
5299,1,3.67
5300,0,3.96
5300,1,1.07
5301,0,3.85
5301,1,0.41
5302,0,4.57
5302,1,2.07
5303,0,0.63
5303,1,0.25
5304,0,4.71
5304,1,4.38
5305,0,2.17
5305,1,3.92
5306,0,3.31
5306,1,3.75
5307,0,1.03
5307,1,3.78
5308,0,4.8
5308,1,1.79
5309,0,2.95
5309,1,3.75
5310,0,3.99
5310,1,2.21
5311,0,2.38
5311,1,1
5312,0,3.77
5312,1,4.56
5313,0,5
5313,1,4.06
5314,0,0.66
5314,1,2.65
5315,0,3.6
5315,1,2.31
5316,0,1.97
5316,1,1.51
5317,0,1.36
5317,1,4.84
5318,0,1.1
5318,1,3.88
5319,0,4.55
5319,1,0.56
5320,0,1.24
5320,1,1.88
5321,0,0.74
5321,1,4.72
5322,0,0.5
5322,1,1.08
5323,0,4.64
5323,1,2.82
5324,0,4.63
5324,1,0.78
5325,0,2.31
5325,1,0.61
5326,0,0.02
5326,1,2.46
5327,0,2.22
5327,1,1.03
5328,0,4.28
5328,1,0.82
5329,0,1.71
5329,1,2.62
5330,0,0.6
5330,1,3.14
5331,0,3.41
5331,1,1.26
5332,0,4.6
5332,1,0.11
5333,0,3.26
5333,1,0.73
5334,0,3.42
5334,1,4.03
5335,0,0.78
5335,1,0.93
5336,0,3.07
5336,1,1.43
5337,0,0.41
5337,1,1.47
5338,0,4.32
5338,1,0.36
5339,0,2.16
5339,1,0.26
5340,0,1.69
5340,1,1.27
5341,0,2.08
5341,1,3.21
5342,0,0.22
5342,1,3.2
5343,0,4.69
5343,1,0.85
5344,0,0.47
5344,1,2.93
5345,0,3.21
5345,1,2.86
5346,0,1.18
5346,1,3.52
5347,0,1.33
5347,1,2.6
5348,0,3.35
5348,1,3.89
5349,0,4.63
5349,1,0.18
5350,0,2.93
5350,1,2.41
5351,0,3.13
5351,1,3.12
5352,0,3.27
5352,1,3.14
5353,0,3.63
5353,1,2.73
5354,0,2.82
5354,1,4.51
5355,0,2.38
5355,1,3.58
5356,0,2.07
5356,1,4.81
5357,0,1.63
5357,1,1.21
5358,0,4.88
5358,1,2.75
5359,0,3.35
5359,1,1.35
5360,0,0.48
5360,1,1.85
5361,0,2.69
5361,1,1.63
5362,0,2.33
5362,1,1.12
5363,0,1.28
5363,1,1.37
5364,0,0.65
5364,1,2.98
5365,0,1.48
5365,1,1.16
5366,0,2.83
5366,1,2.26
5367,0,2.56
5367,1,3.89
5368,0,3.28
5368,1,3.7
5369,0,3.62
5369,1,0.93
5370,0,2.67
5370,1,4.84
5371,0,0.7
5371,1,3.36
5372,0,4.35
5372,1,2.34
5373,0,3.26
5373,1,3.39
5374,0,0.67
5374,1,1.73
5375,0,1.11
5375,1,1.99
5376,0,1.64
5376,1,1.53
5377,0,1
5377,1,1.38
5378,0,4.88
5378,1,0.79
